name,url,price,release,page
Eden Genesis,https://steamdb.info/app/2562900/,-,-,46
Vultures - Scavengers of Death,https://steamdb.info/app/2537470/,-,-,46
eWorlds,https://steamdb.info/app/2513440/,-,-,46
Knights of Fresco,https://steamdb.info/app/2486310/,-,-,46
Hermetica,https://steamdb.info/app/2477420/,-,-,46
EcoGnomix,https://steamdb.info/app/2473640/,-,-,46
Aojuji Hospital: Tokyo Eidolic Anatomy Division,https://steamdb.info/app/2448200/,-,-,46
Concord™,https://steamdb.info/app/2443720/,$39.99 ,2024,46
Debtors' Club,https://steamdb.info/app/2411560/,-,-,46
Malware,https://steamdb.info/app/3019370/,-,-,46
Anubis,https://steamdb.info/app/3012850/,-,-,46
Relics of the Oracle,https://steamdb.info/app/3008590/,-,-,46
Exorcist Onmyoji,https://steamdb.info/app/2949720/,-,-,46
Under Canopies,https://steamdb.info/app/2939510/,-,-,46
Squeakross: Home Squeak Home,https://steamdb.info/app/2871440/,-,-,46
Battle Suit Aces,https://steamdb.info/app/2870530/,-,-,46
BrokenLore: FOLLOW,https://steamdb.info/app/2846530/,-,-,46
Stormforge,https://steamdb.info/app/2826790/,-,-,46
Yawnoc,https://steamdb.info/app/2824730/,-,-,46
Cinnabunny,https://steamdb.info/app/2794830/,-,-,46
Cozy Crest,https://steamdb.info/app/2783830/,-,-,46
Time Treker,https://steamdb.info/app/2776500/,-,-,46
Map Map - A Game About Maps,https://steamdb.info/app/2702260/,-,-,46
Ghostbane,https://steamdb.info/app/2645490/,-,2024,46
Magical Bakery,https://steamdb.info/app/2595940/,-,-,46
Keep the Heroes Out,https://steamdb.info/app/2592340/,-,-,46
Disco Samurai,https://steamdb.info/app/2576410/,-,-,46
Zup! X,https://steamdb.info/app/508900/,$1.99 ,2018,10
S.T.A.L.K.E.R.: Call of Pripyat,https://steamdb.info/app/41700/,$4.99 ,2010,10
Touhou Hero of Ice Fairy,https://steamdb.info/app/1955830/,$6.99 ,2024,10
Rabbit and Steel,https://steamdb.info/app/2132850/,$14.99 ,2024,10
Hypnospace Outlaw,https://steamdb.info/app/844590/,$19.99 ,2019,10
Nightmare Kart,https://steamdb.info/app/2930160/,-,2024,10
Trine Enchanted Edition,https://steamdb.info/app/35700/,$3.59 ,2009,10
Kindergarten,https://steamdb.info/app/589590/,$4.99 ,2017,10
Lay a Beauty to Rest: The Darkness Peach Blossom Spring,https://steamdb.info/app/1506980/,$13.99 ,2021,10
The Forgotten City,https://steamdb.info/app/874260/,$24.99 ,2021,10
The Rewinder,https://steamdb.info/app/1161170/,$14.38 ,2021,10
Anomaly Agent,https://steamdb.info/app/2378620/,$11.99 ,2024,10
Cattails: Wildwood Story,https://steamdb.info/app/1882500/,$19.99 ,2023,10
Garden Galaxy,https://steamdb.info/app/1970460/,$9.99 ,2022,10
Rusty's Retirement,https://steamdb.info/app/2666510/,$6.99 ,2024,10
Indigo Park: Chapter 1,https://steamdb.info/app/2504480/,-,2024,10
Fireworks Mania - An Explosive Simulator,https://steamdb.info/app/1079260/,$11.99 ,2020,10
Neighbours from Hell Compilation,https://steamdb.info/app/260750/,-,2013,10
Insaniquarium Deluxe,https://steamdb.info/app/3320/,$4.99 ,2006,10
NEKOPARA Vol. 1,https://steamdb.info/app/333600/,$9.99 ,2014,10
Trine 2: Complete Story,https://steamdb.info/app/35720/,$4.79 ,2011,10
STAR WARS™ Republic Commando™,https://steamdb.info/app/6000/,$9.99 ,2009,10
Impostor Factory,https://steamdb.info/app/1182620/,$9.99 ,2021,10
Kaiju Princess,https://steamdb.info/app/1732180/,$10.99 ,2022,10
Winter Memories,https://steamdb.info/app/2495450/,$19.99 ,2024,10
Portal: Revolution,https://steamdb.info/app/601360/,-,2024,10
我的小鲨鱼,https://steamdb.info/app/2758540/,-,2024,10
枝江畔之梦,https://steamdb.info/app/1827680/,-,2022,10
Hexcells Infinite,https://steamdb.info/app/304410/,$4.99 ,2014,10
The Elder Scrolls III: Morrowind® Game of the Year Edition,https://steamdb.info/app/22320/,$14.99 ,2009,10
Call of Juarez: Gunslinger,https://steamdb.info/app/204450/,$14.99 ,2013,10
Blood and Bacon,https://steamdb.info/app/434570/,$0.99 ,2016,10
The Pedestrian,https://steamdb.info/app/466630/,$19.99 ,2020,10
Voidigo,https://steamdb.info/app/1304680/,$18.99 ,2023,10
Will You Snail?,https://steamdb.info/app/1115050/,$10.99 ,2022,10
Songs of Syx,https://steamdb.info/app/1162750/,$24.99 ,2020,10
Master Of Pottery,https://steamdb.info/app/1160490/,$5.99 ,2019,10
Bit Blaster XL,https://steamdb.info/app/433950/,$0.99 ,2016,10
It Steals,https://steamdb.info/app/1349060/,$4.99 ,2020,10
Dwarf Fortress,https://steamdb.info/app/975370/,$29.99 ,2022,10
Orcs Must Die!,https://steamdb.info/app/102600/,$9.99 ,2011,10
Raging Loop,https://steamdb.info/app/648100/,$29.99 ,2017,10
Don't Escape: 4 Days to Survive,https://steamdb.info/app/611760/,$14.99 ,2019,10
klocki,https://steamdb.info/app/499440/,$1.99 ,2016,10
Zup! Z,https://steamdb.info/app/1218900/,$1.99 ,2020,10
Project Zomboid,https://steamdb.info/app/108600/,$19.99 ,2013,10
Content Warning,https://steamdb.info/app/2881650/,$7.99 ,2024,10
eden*,https://steamdb.info/app/315810/,$19.99 ,2015,10
Coloring Pixels,https://steamdb.info/app/897330/,-,2018,10
NEEDY STREAMER OVERLOAD,https://steamdb.info/app/1451940/,$7.99 ,2022,10
Cat Quest II,https://steamdb.info/app/914710/,$14.99 ,2019,14
Supraland Six Inches Under,https://steamdb.info/app/1522870/,$19.99 ,2022,14
Knights College,https://steamdb.info/app/1510030/,$24.99 ,2021,14
Miracle Snack Shop,https://steamdb.info/app/995460/,$9.99 ,2018,14
Aperture Desk Job,https://steamdb.info/app/1902490/,-,2022,14
Path of Achra,https://steamdb.info/app/2128270/,$9.99 ,2024,14
Raft,https://steamdb.info/app/648800/,$19.99 ,2022,14
Journey,https://steamdb.info/app/638230/,$14.99 ,2020,14
Yoku's Island Express,https://steamdb.info/app/334940/,$19.99 ,2018,14
Save Room - Organization Puzzle,https://steamdb.info/app/1955330/,$2.99 ,2022,14
Airships: Conquer the Skies,https://steamdb.info/app/342560/,$12.49 ,2018,14
Lily's Well,https://steamdb.info/app/1834870/,-,2022,14
Marvel's Guardians of the Galaxy,https://steamdb.info/app/1088850/,$59.99 ,2021,14
Coffee Talk,https://steamdb.info/app/914800/,$6.49 ,2020,14
PAC-MAN™ Championship Edition DX+,https://steamdb.info/app/236450/,$9.99 ,2013,14
Brutal Orchestra,https://steamdb.info/app/1734320/,$19.99 ,2021,14
Zodiacats,https://steamdb.info/app/1817000/,$1.99 ,2022,14
Contraband Police,https://steamdb.info/app/756800/,$29.99 ,2023,14
FAR: Lone Sails,https://steamdb.info/app/609320/,$14.99 ,2018,14
Blood™ Fresh Supply,https://steamdb.info/app/1010750/,$3.39 ,2019,14
Animal Revolt Battle Simulator,https://steamdb.info/app/1215390/,$14.99 ,2022,14
Superliminal,https://steamdb.info/app/1049410/,$19.99 ,2020,14
The Coin Game,https://steamdb.info/app/598980/,$10.49 ,2019,14
Angel at Dusk,https://steamdb.info/app/1405500/,$14.99 ,2024,14
Feeding Frenzy 2 Deluxe,https://steamdb.info/app/3390/,$4.99 ,2006,14
Cats Hidden in Italy,https://steamdb.info/app/2313240/,$0.79 ,2023,14
SteamWorld Dig 2,https://steamdb.info/app/571310/,$2.99 ,2017,14
Leaf Blower Revolution - Idle Game,https://steamdb.info/app/1468260/,-,2020,14
Peaks of Yore,https://steamdb.info/app/2236070/,$18.99 ,2023,14
Resonance of the Ocean,https://steamdb.info/app/2057080/,-,2022,14
The Walking Dead: The Final Season,https://steamdb.info/app/866800/,$4.99 ,2018,14
Skyrim Script Extender (SKSE),https://steamdb.info/app/365720/,-,2015,14
KunKunNight,https://steamdb.info/app/2642890/,$1.99 ,2023,14
Slime Rancher 2,https://steamdb.info/app/1657630/,$20.99 ,2022,14
DEADBOLT,https://steamdb.info/app/394970/,$9.99 ,2016,14
Spaceflight Simulator,https://steamdb.info/app/1718870/,$11.99 ,2022,14
daydream 白日夢,https://steamdb.info/app/1903370/,-,2022,14
Love Is All Around,https://steamdb.info/app/2322560/,$9.99 ,2023,14
Strange Horticulture,https://steamdb.info/app/1574580/,$15.99 ,2022,14
"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",https://steamdb.info/app/4570/,$12.99 ,2007,14
Darkwood,https://steamdb.info/app/274520/,$14.99 ,2017,14
Little Nightmares II,https://steamdb.info/app/860510/,$29.99 ,2021,14
Persona 3 Reload,https://steamdb.info/app/2161700/,$69.99 ,2024,14
A Dance of Fire and Ice,https://steamdb.info/app/977950/,$5.99 ,2019,14
DOOM II,https://steamdb.info/app/2300/,$4.99 ,2007,14
Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,https://steamdb.info/app/359050/,$0.99 ,2015,14
Crime Scene Cleaner: Prologue,https://steamdb.info/app/2540100/,-,2024,14
Jerma's Big Adventure,https://steamdb.info/app/1722570/,-,2021,14
异常 | Exception,https://steamdb.info/app/621000/,$3.99 ,2019,14
Devil Daggers,https://steamdb.info/app/422970/,$9.99 ,2016,14
WORLD OF HORROR,https://steamdb.info/app/913740/,$19.99 ,2023,37
NEKO-NIN exHeart,https://steamdb.info/app/407310/,$9.99 ,2017,37
Patch Quest,https://steamdb.info/app/1347970/,$3.74 ,2023,37
Tom Clancy's Splinter Cell Chaos Theory®,https://steamdb.info/app/13570/,$2.49 ,2005,37
Confess My Love,https://steamdb.info/app/637850/,-,2017,37
Urbek City Builder: Prologue,https://steamdb.info/app/1785820/,-,2022,37
Fatum Betula,https://steamdb.info/app/1281270/,$4.99 ,2020,37
WILL: A Wonderful World / WILL：美好世界,https://steamdb.info/app/588040/,$11.99 ,2017,37
Saiko no sutoka,https://steamdb.info/app/1546860/,$4.99 ,2021,37
IronWolf VR,https://steamdb.info/app/552080/,$19.99 ,2022,37
Danganronpa V3: Killing Harmony Demo Ver.,https://steamdb.info/app/589120/,-,2017,37
Shattered Pixel Dungeon,https://steamdb.info/app/1769170/,$9.99 ,2022,37
Freshly Frosted,https://steamdb.info/app/1070790/,$9.99 ,2022,37
AQUARIUM,https://steamdb.info/app/2515070/,$20.46 ,2023,37
Oddworld: Abe's Exoddus®,https://steamdb.info/app/15710/,$2.99 ,2008,37
Pulling No Punches,https://steamdb.info/app/1425760/,$9.99 ,2022,37
Have a Nice Dream,https://steamdb.info/app/1625080/,-,2021,37
Zup! 6,https://steamdb.info/app/566160/,$1.99 ,2017,37
Escape Lala - Retro Point and Click Adventure,https://steamdb.info/app/909190/,-,2019,37
GUILTY GEAR -STRIVE-,https://steamdb.info/app/1384160/,$19.99 ,2021,37
9-nine-:Episode 1,https://steamdb.info/app/976390/,$19.99 ,2019,37
Unsung Warriors - Prologue,https://steamdb.info/app/959080/,-,2019,37
Touhou Kikamu ~ Elegant Impermanence of Sakura,https://steamdb.info/app/1252320/,$13.99 ,2020,37
Escape Goat,https://steamdb.info/app/251370/,$4.99 ,2013,37
A Story About My Uncle,https://steamdb.info/app/278360/,$14.99 ,2014,37
Katamari Damacy REROLL,https://steamdb.info/app/848350/,$29.99 ,2018,37
Half-Life: Blue Shift,https://steamdb.info/app/130/,$4.99 ,2001,37
Costume Quest,https://steamdb.info/app/115100/,$9.99 ,2011,37
Streets of Fury EX,https://steamdb.info/app/350910/,$9.99 ,2015,37
Rain's love memory-雨的恋记,https://steamdb.info/app/1058000/,-,2019,37
Parkasaurus,https://steamdb.info/app/591460/,$24.99 ,2020,37
Weird RPG,https://steamdb.info/app/1902710/,$7.69 ,2022,37
Ys IX: Monstrum Nox,https://steamdb.info/app/1351630/,$59.99 ,2021,37
Siralim Ultimate,https://steamdb.info/app/1289810/,$19.99 ,2021,37
Open Sorcery,https://steamdb.info/app/585180/,$3.99 ,2017,37
Chinese Parents,https://steamdb.info/app/736190/,$9.99 ,2018,37
Spelunky,https://steamdb.info/app/239350/,$14.99 ,2013,37
Bai Qu: Hundreds of Melodies,https://steamdb.info/app/516600/,$9.99 ,2017,37
IMSCARED,https://steamdb.info/app/429720/,$3.99 ,2016,37
Lakeview Cabin 2,https://steamdb.info/app/1291790/,$13.99 ,2023,37
q.u.q.,https://steamdb.info/app/2302140/,$1.99 ,2023,37
Touch Some Grass,https://steamdb.info/app/1944240/,$1.99 ,2022,37
Hidden Cats in New York,https://steamdb.info/app/2260530/,$2.99 ,2023,37
Attack on Titan 2 - A.O.T.2,https://steamdb.info/app/601050/,$39.99 ,2018,37
The Legend of Heroes: Trails of Cold Steel II,https://steamdb.info/app/748490/,$39.99 ,2018,37
Chroma Squad,https://steamdb.info/app/251130/,$14.99 ,2015,37
Max: The Curse of Brotherhood,https://steamdb.info/app/255390/,$14.99 ,2014,37
Cookard,https://steamdb.info/app/2919650/,-,2024,37
Hotdog Runner,https://steamdb.info/app/2779440/,$1.99 ,2024,37
Aimtastic,https://steamdb.info/app/757240/,-,2018,37
Guacamelee! Super Turbo Championship Edition,https://steamdb.info/app/275390/,$14.99 ,2014,41
Hidden Through Time,https://steamdb.info/app/524910/,$7.99 ,2020,41
Sixtar Gate: STARTRAIL,https://steamdb.info/app/1802720/,$24.99 ,2021,41
qomp,https://steamdb.info/app/1066900/,$3.49 ,2021,41
Nine Sols,https://steamdb.info/app/1809540/,$29.99 ,2024,41
natsuno-kanata - beyond the summer,https://steamdb.info/app/1684660/,-,2022,41
Crimson Snow (2023),https://steamdb.info/app/2067790/,$6.99 ,2023,41
Mosaique Neko Waifus 5,https://steamdb.info/app/2165610/,$2.99 ,2022,41
(Old) Drova - Teaser,https://steamdb.info/app/1590900/,-,2021,41
A Tiny Sticker Tale,https://steamdb.info/app/2322180/,$7.49 ,2023,41
Choice of Life: Middle Ages 2,https://steamdb.info/app/1573630/,$6.99 ,2022,41
MARDEK,https://steamdb.info/app/1302990/,$9.99 ,2020,41
流光易逝的夏末 - Fleeting Summer's End,https://steamdb.info/app/2205290/,$2.99 ,2023,41
Workers & Resources: Soviet Republic,https://steamdb.info/app/784150/,$39.99 ,2019,41
Titan Quest Anniversary Edition,https://steamdb.info/app/475150/,$19.99 ,2016,41
Soda Crisis,https://steamdb.info/app/1592670/,$10.99 ,2022,41
UnMetal,https://steamdb.info/app/1203710/,$19.99 ,2021,41
When the Darkness comes,https://steamdb.info/app/1021950/,-,2019,41
Sam & Max Hit the Road,https://steamdb.info/app/355170/,$5.99 ,2018,41
Fursan al-Aqsa: The Knights of the Al-Aqsa Mosque,https://steamdb.info/app/1714420/,$14.99 ,2022,41
LEGO® Star Wars™: The Skywalker Saga,https://steamdb.info/app/920210/,$49.99 ,2022,41
Haven Park,https://steamdb.info/app/1549550/,$8.99 ,2021,41
ΔV: Rings of Saturn,https://steamdb.info/app/846030/,$9.99 ,2023,41
淑女同萌！,https://steamdb.info/app/783120/,$9.59 ,2018,41
Vermillion - VR Painting,https://steamdb.info/app/1608400/,$19.99 ,2021,41
My Name is Mayo 2,https://steamdb.info/app/1437340/,$0.99 ,2020,41
Pathologic 2,https://steamdb.info/app/505230/,$34.99 ,2019,41
"Warhammer 40,000: Mechanicus",https://steamdb.info/app/673880/,$29.99 ,2018,41
Flowers -Le volume sur printemps-,https://steamdb.info/app/452440/,$19.99 ,2016,41
The Dishwasher: Vampire Smile,https://steamdb.info/app/268990/,$9.99 ,2017,41
Ten Trials of Babel: The Doppelganger Maze,https://steamdb.info/app/1900340/,$2.99 ,2022,41
Paradigm,https://steamdb.info/app/600370/,$14.99 ,2017,41
Barony,https://steamdb.info/app/371970/,$19.99 ,2015,41
Marfusha:Sentinel Girls,https://steamdb.info/app/1456820/,$7.99 ,2021,41
Papo & Yo,https://steamdb.info/app/227080/,$14.99 ,2013,41
Lorelei and the Laser Eyes,https://steamdb.info/app/2008920/,$24.99 ,2024,41
Blackberry Honey,https://steamdb.info/app/716340/,$12.99 ,2017,41
东方试闻广纪 ~ Perfect Memento of Touhou Question,https://steamdb.info/app/904740/,-,2018,41
Copy Kitty,https://steamdb.info/app/349250/,$14.99 ,2018,41
Betrayal At Club Low,https://steamdb.info/app/1885750/,$9.99 ,2022,41
冬日树下的回忆(Memories of the Winter Tree),https://steamdb.info/app/2403320/,-,2023,41
Motorsport Manager,https://steamdb.info/app/415200/,$19.99 ,2016,41
Pretty Neko,https://steamdb.info/app/1212620/,$0.99 ,2020,41
Kill The Crows,https://steamdb.info/app/2441270/,$3.74 ,2023,41
Clover Day's Plus,https://steamdb.info/app/2430690/,$34.99 ,2023,41
Endoparasitic,https://steamdb.info/app/2124780/,$9.99 ,2022,41
Deep Space Waifu: FLAT JUSTICE,https://steamdb.info/app/639780/,$3.99 ,2017,41
Koishi Navigation Desktop Youkai,https://steamdb.info/app/2091250/,-,2022,41
Obama Boss Fight,https://steamdb.info/app/1762270/,$2.99 ,2021,41
Tag: The Power of Paint,https://steamdb.info/app/1808400/,-,2022,41
Enter the Gungeon,https://steamdb.info/app/311690/,$14.99 ,2016,6
Fear & Hunger 2: Termina,https://steamdb.info/app/2171440/,$11.99 ,2022,6
巫兎 - KANNAGI USAGI -,https://steamdb.info/app/2551500/,-,2023,6
Resident Evil Village,https://steamdb.info/app/1196590/,$15.99 ,2021,6
Café Stella and the Reaper's Butterflies,https://steamdb.info/app/1829980/,$34.99 ,2022,6
Alba: A Wildlife Adventure,https://steamdb.info/app/1337010/,$16.99 ,2020,6
Scarlet Hollow,https://steamdb.info/app/1609230/,$24.99 ,2021,6
Handshakes,https://steamdb.info/app/2171690/,-,2023,6
Shadow Tactics: Blades of the Shogun,https://steamdb.info/app/418240/,$3.99 ,2016,6
Saints Row: The Third,https://steamdb.info/app/55230/,$9.99 ,2011,6
Aokana - Four Rhythms Across the Blue - EXTRA2,https://steamdb.info/app/2206340/,$24.99 ,2022,6
Monster Prom 3: Monster Roadtrip,https://steamdb.info/app/1665190/,$11.99 ,2022,6
Marco & The Galaxy Dragon,https://steamdb.info/app/1202540/,$7.99 ,2020,6
Peggle Deluxe,https://steamdb.info/app/3480/,$4.99 ,2007,6
Kindergarten 2,https://steamdb.info/app/1067850/,$14.99 ,2019,6
Your Only Move Is HUSTLE,https://steamdb.info/app/2212330/,$4.99 ,2023,6
Supreme Commander: Forged Alliance,https://steamdb.info/app/9420/,$12.99 ,2011,6
BABBDI,https://steamdb.info/app/2240530/,-,2022,6
Teardown,https://steamdb.info/app/1167630/,$29.99 ,2022,6
The Planet Crafter,https://steamdb.info/app/1284190/,$23.99 ,2024,6
Danganronpa 2: Goodbye Despair,https://steamdb.info/app/413420/,$19.99 ,2016,6
The Walking Dead: The Telltale Definitive Series,https://steamdb.info/app/1449690/,$12.49 ,2020,6
Beat Saber,https://steamdb.info/app/620980/,$29.99 ,2019,6
Titanfall® 2,https://steamdb.info/app/1237970/,$29.99 ,2020,6
Vampires' Melody,https://steamdb.info/app/1377360/,$3.99 ,2020,6
SOMA,https://steamdb.info/app/282140/,$29.99 ,2015,6
Halls of Torment,https://steamdb.info/app/2218750/,$4.99 ,2023,6
Desperados III,https://steamdb.info/app/610370/,$39.99 ,2020,6
HuniePop,https://steamdb.info/app/339800/,$9.99 ,2015,6
Crow Country,https://steamdb.info/app/1996010/,$19.99 ,2024,6
Milo and the Magpies,https://steamdb.info/app/1407420/,$2.99 ,2021,6
The Upturned,https://steamdb.info/app/1717770/,$9.99 ,2022,6
Universe Sandbox,https://steamdb.info/app/230290/,$29.99 ,2015,6
FTL: Faster Than Light,https://steamdb.info/app/212680/,$9.99 ,2012,6
异化之恶〇Abnormal Treatment,https://steamdb.info/app/1122750/,-,2019,6
Outer Wilds,https://steamdb.info/app/753640/,$24.99 ,2020,6
Ghost Trick: Phantom Detective,https://steamdb.info/app/1967430/,$19.79 ,2023,6
Cats Organized Neatly,https://steamdb.info/app/1369340/,$1.49 ,2020,6
Dialtown: Phone Dating Sim,https://steamdb.info/app/1035990/,$7.99 ,2022,6
Zup! F,https://steamdb.info/app/601220/,$1.99 ,2019,6
Opus Magnum,https://steamdb.info/app/558990/,$19.99 ,2017,6
Find Love or Die Trying,https://steamdb.info/app/1714320/,$4.99 ,2021,6
Danganronpa: Trigger Happy Havoc,https://steamdb.info/app/413410/,$19.99 ,2016,6
Tiny Rogues,https://steamdb.info/app/2088570/,$9.99 ,2022,6
Portal Reloaded,https://steamdb.info/app/1255980/,-,2021,6
Dungeon Munchies,https://steamdb.info/app/799640/,$19.99 ,2022,6
Ultimate Chicken Horse,https://steamdb.info/app/386940/,$14.99 ,2016,6
Black Mesa,https://steamdb.info/app/362890/,$19.99 ,2020,6
Yakuza 0,https://steamdb.info/app/638970/,$19.99 ,2018,6
Alpaca Stacka,https://steamdb.info/app/1655140/,-,2021,6
Higurashi When They Cry Hou - Ch.1 Onikakushi,https://steamdb.info/app/310360/,-,2015,15
Stick Fight: The Game,https://steamdb.info/app/674940/,$4.99 ,2017,15
Cosmoteer: Starship Architect & Commander,https://steamdb.info/app/799600/,$15.99 ,2022,15
DR LIVESEY ROM AND DEATH EDITION,https://steamdb.info/app/2181930/,$0.99 ,2023,15
Grim Dawn,https://steamdb.info/app/219990/,$24.99 ,2016,15
Into the Breach,https://steamdb.info/app/590380/,$14.99 ,2018,15
LiEat,https://steamdb.info/app/373770/,$2.99 ,2016,15
Botanicula,https://steamdb.info/app/207690/,$14.99 ,2012,15
ISLANDERS,https://steamdb.info/app/1046030/,$4.99 ,2019,15
Symphony of War: The Nephilim Saga,https://steamdb.info/app/1488200/,$19.99 ,2022,15
Melatonin,https://steamdb.info/app/1585220/,$14.99 ,2022,15
Derail Valley,https://steamdb.info/app/588030/,$39.99 ,2019,15
YOU and ME and HER: A Love Story,https://steamdb.info/app/1293820/,$29.99 ,2020,15
Total Annihilation,https://steamdb.info/app/298030/,$4.99 ,2015,15
